id,text,label,dataset_type,predict_label,gemini_label,check
42983,chuẩn vlon anh ưiii,0,test,1,0,False
42984,"Khiêm tốn quá rồi a ơi.sau này nhỡ thành Tùng Sói Mtp thì sao.., khỏi cần stream . Đóng quảng cáo đc rồi. Hihi cố lên a. Reafun núm bỏ oằn",0,test,1,0,False
42989,Mặt như đàn ông :))),0,test,1,0,False
42990,Cứ như thế này thì duyệt mẹ đi cho nhanh 😀,0,test,1,0,False
43032,Ghẹo nó chi để nó chửi trời,1,test,0,0,True
43056,"Chong tham nhung, chang le ng nha chống nguoi nha ???",1,test,0,1,False
43057,"Chúng tôi: đại đa số dân đen nước Việt, rất cảm ơn thịnh tình và sự nhiệt huyết của quí ngài dành cho môi trường nơi chúng tôi sinh sống. Chúng tôi lấy làm tiếc về sự việc đã xảy ra, mà ko biết làm sao để thay đổi, mặc dù 90tr dân nước Việt thông minh,",1,test,0,0,True
43078,dnn thay ba nhieu hok tro` tot vc :L)),0,test,1,0,False
43082,Nản ba gà thật sự,0,test,1,0,False
43087,chảm,0,test,1,1,True
43107,Thầy ra giáo án nào cũng chất như nước cất,0,test,1,0,False
43114,Edg cmnr,0,test,1,1,True
43128,Im ngay đi cái thằng suốt ngày chỉ đc cái nói đúng,0,test,1,0,False
43141,Nhữ Mạnh Tiệp vào giải thích,0,test,1,0,False
43149,"Bảo Hà hahaha kệ đi , mình vui là được , giờ mà nói này nọ thì lại khiến mn ghét thêm thôi",0,test,1,0,False
43151,"Tôi không chạy cũng không xin, không thoái thác bất cứ nhiệm vụ nào Đảng và nhà nước đã phó thác , thế thì có cái căng củ cọt gì mà tôi phải tuyên thệ .",0,test,1,0,False
43153,Sợ nói ra không được thì mất tình bạn :<,0,test,1,0,False
43155,Con chủ tịch đó:),0,test,1,1,True
43168,#ERROR!,0,test,1,0,False
43171,Thầy làm như vậy là chết cdm tụi em ròi,0,test,1,1,True
43172,cán ...chẳng hổ thẹn cũng chẳng sợ ai ha ha,0,test,1,1,True
43179,Đợi muốn đập đt đây anh,0,test,1,1,True
43194,@To Nhu Nguyen giả đầu m t sài r nha,1,test,0,1,False
43196,song cham lai,0,test,1,0,False
43205,Khi mà nỗi lo cơm áo gạo tiền nó đè lên vai thì tết càng ngày nó càng nhạt dần,0,test,1,0,False
43215,Chắc tuii chếttttttt,0,test,1,0,False
43219,"ĐN đúng là TP gương mẫu, khổ cho cái SG vs HN",0,test,1,0,False
43258,Có người bên trong mà bê hộp quà như bê cái kẹo vậy,0,test,1,0,False
43266,Đeo cái vòng này rồi thì Phật cũng méo độ nổi anh đâu kakaka.,0,test,1,1,True
43271,Kiểu nó phải vậy,0,test,1,0,False
43277,kinh thế,0,test,1,0,False
43278,"Nhiều đứa thấy rãnh hơi lắm, làm đủ mọi cách rình rập nhà ngta xong kiểu nó đi ăn trộm mà làm con quan nên thường la làng, nhảy đỏng chứ ko rụt đầu như bọn dân đen. Nhà ngta nói chuyện mà nó cứ văng vẳng chen vào trong khi chả biết nó là ai? Ở đâu? Nói",0,test,1,1,True
43289,được của nó đấy,0,test,1,0,False
43293,Cao dau con 3 vang ngoc truoc.  Cao con linh ca loc sau,0,test,1,0,False
43306,Thôi bớt ngựa ông... đừng đi tùm lum để khéo mắc bệnh rồi cách li... là dân việt nam mừng lắm rồi,1,test,0,0,True
43321,ad có là con gái dống tui hem,0,test,1,0,False
43324,Nhàn Lê bài này đọc tên là biết chie để khịa thôi.:))),0,test,1,0,False
43353,Tây nó lại bảo mới trốn viện,1,test,0,1,False
43359,"lông dương lông là lông , dương là dương v.. Có nghĩa là lông cu",1,test,0,1,False
43360,Yêu người con gái Khmer kìa. Ngay bài idol,0,test,1,0,False
43362,Dám đánh chết liền,0,test,1,1,True
43363,Đậu má thầy ok chưa ?,1,test,0,1,False
43372,Ý thức đâu hết rồi,0,test,1,0,False
43379,"cũng thế thôi. quân đội có súng ống mới đàn áp đc dân chứ, ko thì đảo chính từ lâu rồi",1,test,0,1,False
43383,chất vđ ạ,0,test,1,1,True
43388,"Pkuong DVT Chanel . tiền chỉ dùng để đem theo hả????,",0,test,1,0,False
43390,Cho cục gạch vào cái kính,1,test,0,1,False
43393,Chán😅😅,0,test,1,0,False
43400,Cực kỳ thuyết con mẹ nó phục,0,test,1,1,True
43407,Bên ngoài là phát triển doanh nghiệp sản xuất ô tô trong nước nhưng bản chất thật sự là ..... Cướp tiền 1 cách công khai để đút vào túi mình.,1,test,0,1,False
43414,Nói ra câu ngu bị mọi người chửi thêm cho,0,test,1,1,True
43424,Chả buồn cãi nhau đâu nhưng cmt vui cô gái này thú vị quá nên chọc ngoáy lại thôi,0,test,1,0,False
43433,pha má chết để lại trăm cây vàng thật hay giỡn vậy má,0,test,1,0,False
43436,Vâng JAV,0,test,1,1,True
43450,"Ừm thế đấy,chữ nhân dân hiện diện trên khắp danh xưng cơ quan chính phủ, nhưng dân chỉ như cọng cỏ cọng rác bên đường mà họ nhân danh.",0,test,1,1,True
43470,"A đừng có giống chị Tịp đấy nhé, thông báo cách li tại nhà rồi đi quán uống cafe .☺️",1,test,0,1,False
43472,"Lông ngông cuồng có chết cũng đâu có sao. Hay! Co Thương nghi quỹ vừa lùn  vừa trọc phỏng vấn là đúng rồi
XẠO KE",1,test,0,1,False
43484,Bảo hiểm là tự nguyện cá nhân ... Nhưng cá nhân đi đóng BH ....THÌ ĐÒI PHẢI ĐÓNG TOÀN BỘ SỐ NGUOI TRONG HỘ KHẨU ...( $$$$..????..!!!!! ),0,test,1,1,True
43495,"Nguyễn Ngọc Trinh cố tình k hiểu vấn đề hay k hiểu vấn đề v bạn , ở bên Anh ngta k chịu cho xét nghiệm , ngta bắt tự cách ly ở nhà , quốc tịch việt nam thì về việt nam chữa trị , đã làm đúng thủ tục rồi mà cứ sồn sồn lên",0,test,1,0,False
43501,Thùy Linh ủa từ Cùi Bắp của m mà,0,test,1,0,False
43514,._. Má cho NGÀN LIKEE,0,test,1,0,False
43516,Bat hết cái bọn gây hoang mang dư luận .,0,test,1,0,False
43528,Dung la gian sang de doi ban tanh kho doi  do ban qua,0,test,1,1,True
43529,"Né rồi sao mà học , học ngu sao :))",0,test,1,1,True
43541,nhà ai có người làm trong sân bay thì nhục phụ cái,1,test,0,1,False
43546,"Khuyên các em là em nào học lực trung bình ham chơi mà đỏ chép đc bài thì cũng vào mấy trường trung trung thôi , vào mấy trường khó đéo ra được trường đâu , như a chẳng hạn :((",0,test,1,1,True
43557,khịa cực mạnh,0,test,1,1,True
43570,Make up Quân Nguyễn... Hair Pu Lê...đẹp xuất sắc,0,test,1,1,True
43577,"Trưa nóng 2 bố con làm tí cỏ ăn cho nó ngon, ngũ cho nó đúng bữa :))",0,test,1,0,False
43579,"Trước khi đi trung thu ở nhà đi ra đi vào chờ đc chở đi , ở làng r ở trường vui vđ chứ bh trả có gì hay",0,test,1,0,False
43584,trời má ơi... bả chửi nữa hả hả...,0,test,1,1,True
43595,ai kêu đi kím chuyện đá xéo minh hiếu trong khi ngta dell dụng j đến mình,1,test,0,0,True
43600,Các nhà máy nhiệt điện vùng Đông bắc.hãy nghĩ xem 3 cột khói gần nhau kia cùng hoạt động,0,test,1,0,False
43602,Cái a nào hi sinh xe máy cũng đáng. Giờ thì quy định mới mỗi xe phải có 4 bình cứu hoả loại to. Vl mấy bố đầu tôm,1,test,0,1,False
43629,Coi minh Hiếu là con c nào ?,0,test,1,1,True
43641,Sao kh phải là con gà đầu lân ?,0,test,1,0,False
43671,"Con lạy bố, tuyến này là của Posco Hàn Quốc, thằng TQ làm tuyến Cát Linh - Hà Đông",0,test,1,0,False
43681,Tùng hỏng :)))),0,test,1,1,True
43684,con t khỏi ăn Tết vì mẹ nó cắt cho nó quả đầu quá đẹp :)),0,test,1,1,True
43690,Bài mai dù,1,test,0,0,True
43709,"Câu chuyện rớt nước mắt "" Mẹ chị chết để lại cho chị 100 cây vàng cái chị giàu luôn "" 🤦‍♀️",0,test,1,1,True
43714,Cái lồn má toàn danh hài thế này :v,0,test,1,1,True
43719,"Ad tên Thắm à , hehe , em lại nhớ tới cái con em học cùng cấp 1 cũng tên là Thắm và em toàn trêu nó là \"" Thắm mồm khắm như nước mắm \"" ad à :D",1,test,0,1,False
43720,Khiem Huynh Đọc cmt của bác mà đéo nhịn dc cười🤣,0,test,1,0,False
43729,Hotgirl chỗ nào....nước hoa giả hàng face ko mà làm dữ,0,test,1,1,True
43730,Chị ấy đúng là người vừa có tiền lại không có não. Nhà nước nên lập danh sách gửi cho hàng không cấm vận những ng đang trong thời gian cách ly để họ không di chuyển khỏi khu vực cách ly nhỉ. Và nên sử phạt thật nặng những trường hợp ntn lần sau khỏi tái phạm nữa,1,test,0,1,False
43731,chỉ cần 1 đội làm điên đảo cộng đồng,0,test,1,1,True
43732,Mẹ chị chết để chị 100 cây vàng cái chị giàu luôn😂😂,0,test,1,0,False
43739,hì . cộng sản mà lị,0,test,1,1,True
43743,Đây chỉ là ảnh phôttoshop thôi bị dân sống tại đo chụp lại và bóc mẽ rồi,0,test,1,0,False
43750,Con này chắc không có gì làm nên rảnh nên bày ra  tay đôi nói bậy,0,test,1,1,True
43751,Thôi tụi nhật về nước dùm tao đi,1,test,0,1,False
43753,Chị 3 vàng Ngọc ơi chị chửi nghe đã cai lổ tay luon số e nè chi 3! !!! 0798002538 Khanh,0,test,1,1,True
43764,Thế Vinh linh vật thờ là con quỷ dữ :Đ,0,test,1,1,True
43771,hoa cmn hậu luôn !,0,test,1,1,True
43789,Khổ thân a. Nhìn mặt a e thấy ngột ngạt r á,1,test,0,1,False
43792,Hương Thảo fish sauce :)) chứ watar mắm là éo gì,0,test,1,1,True
43794,Nhảy ổn như mạng nhà t😕,1,test,0,0,True
43802,Củ kỉ xấu xí để mầm chi,1,test,0,0,True
43807,Nhiệt điện. Thì tro lò thải ra. Luyện thép thì sĩ lò thải ra. Khi các ông ký với nhau là đổ đi đâu hay mang về đất nước họ xử lý. Hay là đổ trên đất nước Việt Nam! Giờ biết kêu ai.,0,test,1,1,True
43812,dm áo vú =)),0,test,1,1,True
43817,Đến nóc nhà luôn rồi,0,test,1,0,False
43818,Anh Phuong Trinh có chú CA đây,0,test,1,0,False
43825,"Nói chứ những ng chống cộng cũng khổ lắm, vì ng ta khổ nên ng ta mới trách, trách chế độ, trách những ai làm họ khổ. Cuộc sống mà, đâu phải ai cũng may mắn như nhau, đời chỉ sống đc một lần, chẳng lẻ vì mình khổ mà đành dành phần đời còn lại để trách. Trách thì đã đành, nhưng có trách thì cuộc sống họ vẫn khổ, vẫn tiếc nuối cho những điều ko may đến với họ. Ở cái tuổi gần đất xa trời rồi thì hiểu.",0,test,1,0,False
43833,Trung thu bh chúng nó toàn rước bcs vào nhà nghỉ chơi trò ngắm chị hằng thôi :v,0,test,1,1,True
43857,Nói gì thì nói người ta cũng giỏi đi =))) ông phân thích được như thế là ông giỏi đấy thế ông làm theo đi làm được thì giàu thì sướng ngồi phán xét người ta làm cái đ gì để người khác học mất đấy =)))),0,test,1,1,True
43858,"Trong thới giới thứ 3 những người đáng được tôn trọng và đáng được tuyên vương rất nhiều nhưng ko thấy ai biet đến bởi vì họ nghèo, còn nhung thứ đang sống trong cái kiếp giàu sang lại tỏ vẻ khinh người mạc sát nhục mạ những ai khiến họ ko vui thì được nễ trọng săn lùng bởi vì họ giàu, một xã hội đa số chiếm phần lớn những con người trọng phú khinh bần và chỉ biết nhìn thấy cái trước mắt, tôi ko hề ghét hay chê bay chị này nhưng thật lòng tôi muón nhắn nhủ với chị rằng, nếu chị đọc được chị có chửi tôi tôi cung chịu, nhưng những gì tôi nói ra tôi tin chắc chị phải suy nghĩ tới : khi chị len trang mạng cộng đồng chị chửi và nói có đôi khi dùng những lời vô cụng tục và that sự rất rất khó nghe, vi dụ vô tình 1 đứa trẻ nó nghe được thi sao hả chị, e ko dám nói chị xấu tinh hay gi cả, nhung e dám cam đoan nhung loi chị chửi nhu vậy đa phần những phụ huynh có cs vợ chồng đàn hoàn họ rất sợ thậm chí kinh hải nhưng đa phần họ ko nói ra, ko phải họ sợ chị đâu mà họ sợ khi chị thấy được thì luc đó chị dùng những từ ngữ gì để chửi họ. Chị oi, kiep này chị giàu chị đang thừa của ăn của mặc, chị đep nữa thì hãy trân trọng những điều này va cố gắn làm phước báo giống như những gì chị thường làm mà e từng thấy, để kiếp sau còn có hy vọng minh sẽ được hưởng tiep đieu tốt lành. Em vi dụ nha, hiện tại chị đang thừa tiền lắm của nên đa phần nhung nguoi gap chị đến với chị toàn là những gì họ thấy có lợi cho họ, nếu lỡ mai mốt chị nghèo đi thì chị có được nhu bay gio ko? E rat nễ các a chị nghe si bay giờ, co rat nhieu nguoi nghiem ra được cs là vô thường nên họ rất sẵn sàng  sống chậm đi, sống ko ồn ào, sống biet chia sẽ,sống có đạo với đời... Đó chính là những gì lâu dài và mãi mãi..
Cuối cùng e chúc chị luôn được nhieu sức khỏe và mãi luon xinh đẹp",0,test,1,0,False
43866,Em tự hào vì làm chó cho Mể,1,test,0,1,False
43867,gã tâm thần.răng long râu rụng,1,test,0,1,False
43873,Me ba so 1,0,test,1,0,False
43882,"Ủa thằng cuối là thằng đệm đàn mà, ca sĩ gì bay",0,test,1,0,False
43883,Mẹ. Mày ko phân biệt đâu là tài năng và phá hoại hả Gin Tama?? Chẳng lẻ mày giỏi hơn thằng khác là mày phải giết nó rôi mày lên làm chủ ak?? Còn gì là luật pháp hả mậy,0,test,1,1,True
43885,og tran dan ok bi  nhiem coronna.ma bi nhiẻm beh khat la beh gi? og bi beh B 20 dan đen than kih ko on nen noi nhieu . vui,1,test,0,1,False
43898,"báo cáo có thế lực thù địch nói xấu tổ chức, cần bao vây và vô hiệu hoá ngay ! hehe",0,test,1,1,True
43907,"Đào đất đóng gạch đi,đông về khối đứa cần ủ ấm.",1,test,0,0,True
43910,"Đang chuẩn bị họp, 1 ông người tàu bước vào phòng,,, búng tay cái ""póc"" 10 thằng tàu nhỏ vác 10 cái vali tiền vào phát cho 1 bộ trưởng 1 cái ... "" mấy lỉ ăn đi và im mồm dùm bọn ngộ"" !",0,test,1,2,True
43911,Nó bị què ko làm thế đi kieu gi dc,0,test,1,1,True
43912,Duma.nhỏ cà chớn lớn cà khịa @@,0,test,1,1,True
43915,Tụi học trò vô văn hóa,1,test,0,1,False
43917,Có mấy đứa sợ thì thôi đừng có đú trang chủ liên minh nó đưa ra mà sợ còn mấy cái link ngu thì lại vào,0,test,1,0,False
43921,Trên bờ thì hít khí bẩn ăn hoá chất nhé,0,test,1,0,False
43923,Xahoi gio ai nay co tien .nui tay nui nam...lam nay lam kia.giau co khac.ngeo nhu minh kiem 10ngan an banh mi hk co...,0,test,1,1,True
43926,Trấn thành đẹp trai đụ hariwon,1,test,0,1,False
43930,Dân InDo e thì từ sau vụ lùm xùm 🤣 k nghe nhạc của cả 2 người kia nữa,0,test,1,1,True
43932,"Mấy a dlv ""chúng mày đã làm j cho tổ quốc"" đâu rồi...??",0,test,1,1,True
43937,Lại Hợp Tiến đây này đá giải còn phải hoãn hết đây này,0,test,1,0,False
43948,Hài vcl. Buồn mà xem video của Thầy là muốn tự tử :)),0,test,1,1,True
43949,Trùm cuối cmn hú vía :)),1,test,0,0,True
43957,Có nhiều thằng mồm thì đòi cứu cá mà tay thì xả rác ra biển thì chả ngộ :3,0,test,1,1,True
43959,Nguyễn Văn Nhã be bé cái mồm thôi bọn châu chấu nó có thể xuất hiện bất cứ đâu nhé =)),0,test,1,0,False
43963,chi oi cap chung dai e no bu co cai thao lam cho nho duoc ko chi,0,test,1,1,True
43975,Đi đường quyền là gì vậy ạ?,0,test,1,0,False
43976,Trần Huỳnh Như bạn dơ quá đi😅,1,test,0,0,True
43981,Top1 ca sĩ nhưng k biết hát :)),1,test,0,0,True
43985,Đảng đã cho ta một mùa xuân đầy thất vọng!,1,test,0,1,False
43987,Cảm ơn những lời khen chê của các em.❤ Những cmt của các bạn chị đều đọc qua và like hết nha 👍. Thích cmt bạn nào lắm mới rep.☺,0,test,1,0,False
44007,"Cái này là nó cắt giảm nhan sự mà chọn ng làm lâu k ak, sau dich tuyên ng mới vào, lương giảm dc vi ng moi, đơn giản dễ hiu",0,test,1,0,False
44018,Bao gio mới đọc đc tin. Nha nc cãi cách giao duc theo hướng mới tự do sách báo. Trẻ e ko phai du day toi truong @-@.,0,test,1,0,False
44020,Xạo xạo làm youtube kiếm tiền chứ liệu gì,0,test,1,0,False
44028,Dương Quỳnh anh Trung lờ đờ,0,test,1,1,True
44038,đoạn đầu tưởng thầy cướp giật đồ,0,test,1,0,False
44042,Nghic nó chán :)),0,test,1,0,False
44045,Khỏi lo cho tôi . Hãy tự lo cho bản thân mình ấy .,0,test,1,0,False
44047,Hại não vồn tốn 2 phút của cuộc đời để đọc cái sờ ta tus này và 30s để viết cmt và tốn 2p30s để. Đọc lại cái cmt 🥺😊💐😆,0,test,1,0,False
44054,Hết R rồi Abe nó hết hay em hết :)),0,test,1,0,False
44056,"từ dịch này thấy ý thức người nhật xăng đổ nửa bình, nhưng giấy vệ sinh không thể thiếu. không hy sinh bản thân để cứu người khác, nhưng dính dịch thì kéo nhiều người dính theo.",1,test,0,1,False
44065,T làm thế đâu... Thằng ad vớ vẩn :v,0,test,1,0,False
44067,loại này cần khởi tố cách ly khỏi xã hội,0,test,1,1,True
44068,Cô ba vàng giả cái () cát không.😂,1,test,0,0,True
44069,R nó đi ngược chiều gây tai nạn cũng chửi,0,test,1,1,True
44070,Nguyễn Đức nhìn dị vcđ ra đẹp đ đâu,0,test,1,0,False
44080,Phò cũng có phò yêu nước chứ 😂,0,test,1,0,False
44090,Mua sắt vụn về làm phương tiện chiến đấu! Đắng lòng,1,test,0,1,False
44095,"sao anh Độ sói không đóng MV của MTP nhỉ, nó lại chả sang vãi lồn",1,test,0,0,True
44096,Bữa sau chị chặn đường chị đánh cười ỉa,0,test,1,1,True
44099,Con nay bo tay,0,test,1,1,True
44101,Có gì mà nguỵ biện. Nghĩ tí là ra ấy mà 😘,0,test,1,1,True
44106,Cà khịa thầy vl :)))),0,test,1,1,True
44111,*ĐÚNG NÓ..,0,test,1,1,True
44115,Quang Minh best xiaolin :v,0,test,1,0,False
44119,trong khi tao đang đau đầu vì nợ nần thì chúng mày chỉ nghỉ đến việc đit nhau thôi à,1,test,0,1,False
44122,Co nap tien cho con con khen co nua nha,0,test,1,0,False
44123,Rồi F1 có thành auth được ko :))) nói chuyện sai chính tả là bực rồi :)),0,test,1,0,False
44124,Ba nay mat dai khoe vang cuop chac hai cai tay no di an noi mat dai,0,test,1,1,True
44125,Tụi m hong học thầy bắn sml 🤣🤣,0,test,1,1,True
44128,Đường lối của Đảng 😂,0,test,1,0,False
44139,Động cơ của các vị là gì?,1,test,0,0,True
44142,Quá chán,0,test,1,0,False
44147,Thầy éo đi show nữa ak 😄,0,test,1,0,False
44154,Phạm Nguyễn Cát Vy cljv con,0,test,1,1,True
44186,"Thì kệ QH chứ ,quan tâm đến chuyện tc ngta làm gì",0,test,1,0,False
44190,Già ba toang rồi ông giáo ạ,0,test,1,0,False
44197,Nghe phát biểu đã thấy nhảm cứt =]],1,test,0,1,False
44212,Đậu má thầy ok chưa ?,1,test,0,1,False
44219,Cho con Nhung đó trả 400 tỷ lại cho đất nước,0,test,1,1,True
44225,Thằng con ăn Tết có đồng bọn rồi Nguyễn Hà,0,test,1,1,True
44233,con nao vay ???????????,0,test,1,0,False
44247,"Có thể là do thế lực thù địch lợi dụng những hôm đêm tối đã ra đào bới bờ kè, khiến cho bờ kè bị sạt lở. Đây là 1 trong những chiêu trò kích động người dân của bè lũ phản động. :3",1,test,0,2,True
44249,Thằng nào đánh anh ba?,0,test,1,1,True
44255,"Phạm Văn Đồng nước ngoài nó cho về nhà tự cách ly, về đây chữa ngon vl",0,test,1,0,False
44257,"Chỉ 1/2 đất nước trong nội chiến vẫn & đã làm đc điều như này vào 60n trước....ôi!, tôi yêu mN của tôi biết nhường nào!",1,test,0,1,False
44259,Ns vậy lại xúc phạm cái đầu b**i 😐,1,test,0,1,False
44292,Giống vl,0,test,1,0,False
44293,do dân và vì dân,0,test,1,0,False
44304,Giọng của ông này vào tuồng cải lương vai mấy bà bá hộ ác là hợp 😆,0,test,1,0,False
44306,Ma nây giau nhieu ma che nguoi ngheo khâu nghiep qua chi oi,0,test,1,1,True
44310,May quá đéo có tiền mua xe,0,test,1,0,False
44312,ngành CA tìm được người như vậy thật hiếm( vạn người chỉ có một) toàn tham nhũng và bắt lạt dân,0,test,1,1,True
44324,"Ơn giời bác đây rồi , mong bác ko bị để còn tiên tri  cho chúng cháu, bác nhớ ở nhà nhé ko là covis nó hốt bác đấy,  xã hội chủ nghĩa muôn năm cộng sản muôn năm",0,test,1,1,True
44335,Quen lối sống hùa bầy đàng. Mỗi người Viet chúng ta trước khi làm việc gì hãy dùng cái đầu để suy nghĩ.,1,test,0,1,False
44343,Trần Quang Chiến có lẽ là do gu âm nhạc mỗi ng khác nhau vs lại lần này là 1 phong cách mới nên có thể nghe chưa quen đấy ạ. Bật phụ đề lên nghe và nhìn phụ đề sẽ dễ hiểu đc nội dung bài hát nhé.,0,test,1,0,False
44349,Để tí sreach đọc lại chỉ thị 15 cho chắc ko lại bị nói ko biết gì cũng hùa @@,0,test,1,0,False
44351,Tui puồn gke ợ 🤧,0,test,1,0,False
44368,cho nó tù đê,0,test,1,1,True
44369,Lina Bui đố mấy chị bắt kịp emm 😂😂,0,test,1,0,False
44393,Con mèo kêu meo meo,0,test,1,0,False
44395,"Nha tien tri co gang manh khoe,  de sau nay ve viet nam cung tau hai voi bac trong lu nhek",0,test,1,1,True
44412,"Đưa từ vụ bán độ lịch sử 4 cái tàu choán nước hơn nghìn tấn,ngắm bắn bằng radar,F5 thì đậu chật kín đà nẵng,hải quân hạng 6,không quân hạng 4 thế giới,hùng hổ ra trận bắn lẫn nhau rồi bị mấy cái tầu cởi chuồng từ ww2 hiếp dâm chết :v",0,test,1,2,True
44413,Tranh cho va bong sa ban gai cung kg gai trai chan ra trai hahahA,1,test,0,1,False
44422,Bắn thằng nào cũng yếu nhưng k thằng nào chết :v,0,test,1,1,True
44423,Ngày xưa Đảng Quốc Sư chưa có râu mà giờ có râu rồi chắc là tiên tri vũ trụ này ko bao giờ chết 💀 🤣 😂,0,test,1,1,True
44428,Hôm lọ tao đọc cmt còn có thằng bảo. Đã là đam mê thì kể cả có bán đất bán nhà thì vẫn cần phải làm để phục vụ đam mê và nó chửi tao hiểu cc gì về đam mê :)),0,test,1,1,True
44431,Lý đường quyền,0,test,1,0,False
44434,Nát từ trong ra ngoài 😏😏😏,0,test,1,1,True
44435,Cám ơn đảng. Cám ơn nhà nc 😏,1,test,0,0,True
44441,Chưa đủ tiền tao mua chức nên tao ngồi gom cho đủ :v,0,test,1,0,False
44442,thu xếp thằng này giùm thầy =)),0,test,1,0,False
44446,"Tôi không dùng bảo hiểm , bởi vì bác sĩ coi thường sức khỏe bệnh nhân dùng bảo hiểm !!!!!!",1,test,0,0,True
44453,Thanh Nhường sao m đọc đc cmt của t thế tiên sư m😹,0,test,1,1,True
44454,"Đúng rồi, nhìn có ria mép , với mặt giống đàn ông vcl :v",0,test,1,1,True
44455,Chưa chắc Mỹ bị nhiễm virus corona Vũ hán (của virus Trung CỘNG) nhiều hơn Mỹ.,0,test,1,1,True
51456,"Cuộc bầu cư người đứng đầu Quốc gia ở Mỹ là công khai và công bằng nhất, chính vì vậy đến khi có kết quả chính thức mới biết được người dân họ bầu cho ai.",0,dev,1,0,False
51477,Mình ko hiểu đc đó lại là bánh trung thu,1,dev,0,0,True
51485,Không chém chết nó thì lúc mọi người thả nó ra nó sẽ giết mình. Thôi 11 năm tù nhưng vẫn giữ được mạng sống là tốt rồi.  ,0,dev,1,1,True
51494,Môi trường xấu,0,dev,1,1,True
51495,"Thật ra VN mình củng có 1 trường trong top 3-4 của TG. Trường Quốc Tử Giám của VN mình có từ TK 11, tại sao chúng ta không tiếp tục mở nó ra?",0,dev,1,1,True
51511,cần sử lý các hành vi như thế này nhanh hơn phải trừng trị thật nặng những người như này,0,dev,1,1,True
51512,"Nói thật anh đừng hát dòng này, nghe ko hợp, mà nó tức cười lắm.",1,dev,0,1,False
51518,"Thôi ông ạ. Sancho chỉ mới 19 tuổi thôi và tôi hỏi ông 1 cầu thủ trẻ cần gì? Cần được ra sân và thi đấu để phát triển, BVB hay MU thì cậu ta vẫn có được điêu đó vì cánh phải MU chả có ai ra hồn. Ông đòi Sancho tới CLB hàng đầu ngoại hạng như Liverpool và Man city ? Cậu ta đủ tuổi đá chính hay lau ghế dự bị? Hay ông nghĩ cậu ta giỏi hơn Mane? Salah? Sterling? Silva?Đúng là MU giờ chả còn là CLB đứng top. Nhưng vụ Sancho đơn thuần chỉ là quá đắt, thế thôi",1,dev,0,1,False
51520,"Tại sao các nước không học tập cách chống dịch lẫn nhau nhỉ, Việt Nam và Trung Quốc là một ví dụ.",1,dev,0,0,True
51523,Công nhận nhìn quá giống luôn. Không đọc bài viết này thì đến giờ nhìn bên ngoài lon bia vẫn không phân biệt được đâu thật đâu nhái.,0,dev,1,0,False
51529,"Xin lỗi bà tuy rất nể ý chí của bà, nhưng nhìn hình này mà còn trong phòng tối nữa thì ông nào cũng sợ phải thua mà thôi.",1,dev,0,1,False
51539,Cái này nhà chức trách phải ra tay chứ không người dân lại bị lừa.,0,dev,1,1,True
51546,Tội nghiệp cô gái.,0,dev,1,0,False
51553,Phản đối bạo lực nhưng đánh giá thấp những cô gái chân dài nhưng thấp kém về nhân cách.,0,dev,1,1,True
51555,"...""Bố vơ được gì sẽ đánh em bằng cái đó nhưng thường là điếu cày, dây lưng, cán ô. Có lần, bố bắt em cởi quần áo đứng phơi nắng, nằm trên nắp cống nước thải ngoài trời tối, dùng dao cắt ngón tay, bắt ăn lá lốt sống...",0,dev,1,1,True
51556,Cũng dễ hiểu thôi vì họ sx ra và chất lượng cũng như tinh thần yêu nước của họ . Xe nước ngoài nhập vào bị hạn chế hơn để họ bảo hộ hàng trong nước :)) giống như tôi vừa mua 1 con Huyndai Palisade full đăng ký xong mới có 48tr won = 960tr VNĐ . Trong khi đó xe này về VN chắc chắn không dưới 2 tỷ .,0,dev,1,0,False
51566,Nếu dùng điện thoại để phục vụ học tập theo yêu cầu của giáo viên thì học sinh cả lớp phải có ĐT thông minh. Điều này liệu có đáp ứng được? Những học sinh nghèo không có ĐT thông minh thì phải chịu thiệt thòi về kiến thức ư?,1,dev,0,0,True
51570,Không biết nói gì luôn. Đã có người nhắc mà vẫn không tha cho con cá.,0,dev,1,1,True
51571,"Trong trường hợp không có di chúc thì nếu có hơn 2 người làm chứng lúc hấp hối di nguyện lại thì vẫn có thể coi như di chúc, nhưng trường hợp có vẻ ít khả thi lắm. Mặt luật pháp trong 1 hàng thừa kế là như nhau cho nên tự họp chia, muốn lấy thì lấy không lấy thì từ chối hoặc nhường cho ai đó thì đều phải có giấy tờ tư pháp chứng lăn tay rõ ràng. Gia đình nào thân thiết thì dễ nói chuyện, còn đánh nhau vì tí đất thì không hiếm",0,dev,1,0,False
51574,Làm người không muốn cứ thích làm bù nhìn,1,dev,0,1,False
51576,Cầu cho khúc ruột miền trung được bình yên .Cầu cho bão giảm cường độ để hạn chế thiệt hại của người dân.,0,dev,1,0,False
51578,"Khi tôi 29 tuổi dù tôi không giầu nhưng đã biết giúp đỡ gia đình chứ không muốn là gắng nặng thêm cho cha mẹ, dù cho cha mẹ có nói gì chăng nữa !",0,dev,1,0,False
51581,"Cú nhảy cao (ngoạn mục) đáp lại cú lừa thấp (kém)) ), con người quá lãi.",0,dev,1,0,False
